chrom	start	end	group	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1
chr1	10785087	11085087	Hub	7.81632	3.50878	11.3314	7.1749	3.49939	4.51496	7.08634	5.81193	3.50661	5.13891
chr1	10660087	10960087	Hub	6.80444	1.26021	16.8612	2.40092	3.33546	2.85224	2.2359	2.85296	3.54562	4.07324
chr1	10745087	11045087	Hub	8.21017	2.89069	13.9011	4.41587	3.48332	4.29183	5.74944	5.06029	3.62364	4.99349
chr1	10680087	10980087	Hub	6.6469	1.25584	16.9475	2.44469	3.1651	2.61295	1.61565	2.78636	3.72008	4.071
chr1	10775087	11075087	Hub	7.96174	3.05105	12.1127	6.7778	3.516	4.3203	5.76687	5.15136	3.54941	5.09938
chr1	10720087	11020087	Hub	6.59843	2.24054	14.8562	3.9941	3.27867	3.47778	3.65874	4.04905	3.67836	4.79959
chr1	12150087	12450087	Hub	6.58025	7.82222	2.96806	13.2564	8.57812	5.54753	3.07218	6.32163	2.47337	5.16874
chr1	12200087	12500087	Hub	4.62314	7.80983	2.51775	12.942	8.59794	5.32286	2.52046	5.74805	2.47879	5.15904
chr1	12225087	12525087	Hub	3.76274	8.12689	2.59912	12.7574	9.30564	5.13973	1.08949	5.7263	2.56711	5.00467
chr1	11965087	12265087	Hub	11.0216	8.11523	6.20044	10.4488	9.55315	5.7068	5.17566	7.30977	3.17394	5.00094
chr1	12155087	12455087	Hub	6.46513	7.74351	2.91483	13.1871	8.39597	5.06433	2.55879	6.04163	2.45441	5.0785
chr1	15095087	15395087	Hub	13.4332	14.2202	4.69653	8.05585	12.2672	8.6506	6.27096	9.354	2.98214	7.1621
chr1	15170087	15470087	Hub	11.6275	10.4338	5.29002	7.87997	10.7103	6.72705	4.39745	7.15074	2.95775	7.01743
chr1	15175087	15475087	Hub	12.9969	10.1932	5.45522	7.76936	10.4446	6.55701	4.33822	7.02433	2.87919	6.92794
chr1	15190087	15490087	Hub	13.1484	10.0482	5.83762	7.42637	10.211	6.49853	4.31615	6.93463	2.93554	6.6028
chr1	16140087	16440087	Hub	15.875	16.9418	7.14697	9.20736	14.9871	10.7173	9.02605	13.3813	2.63212	6.08003
chr1	15855087	16155087	Hub	7.67696	15.5213	2.20326	13.3606	11.6993	10.7134	12.3491	11.4757	2.40294	8.50369
chr1	16135087	16435087	Hub	15.8871	16.9608	7.13534	9.7119	15.1146	10.241	8.31405	13.0021	2.62291	6.15461
chr1	16235087	16535087	Hub	11.9729	13.9629	5.78745	10.5316	13.3633	9.14226	7.38717	11.5464	2.67114	7.37091
chr1	15850087	16150087	Hub	7.46489	14.0278	2.20876	13.3797	10.7939	10.2779	12.269	10.9646	2.40727	8.46939
chr1	16125087	16425087	Hub	15.9114	16.9841	6.70461	10.3334	14.9694	10.1094	8.23158	12.9695	2.4685	6.18817
chr1	16195087	16495087	Hub	15.1782	13.9243	6.89856	9.06332	13.6488	9.35385	7.56255	11.9052	2.56006	6.08003
chr1	16035087	16335087	Hub	12.7909	10.7071	5.85047	9.48589	10.9444	8.61136	8.12821	9.45594	2.51076	6.87276
chr1	16230087	16530087	Hub	13.209	13.9396	5.95632	10.4615	13.2915	9.10687	7.38717	11.5586	2.65651	7.11885
chr1	16040087	16340087	Hub	12.8636	10.7472	5.8364	9.92199	11.3645	8.53365	7.724	9.33905	2.49396	7.15614
chr1	15865087	16165087	Hub	7.96174	15.8551	2.21978	13.3765	12.2457	11.0189	12.4153	11.7897	2.41052	8.76172
chr1	16005087	16305087	Hub	13.5665	11.8594	5.81926	7.98263	10.5335	9.64008	10.5778	10.3109	2.5113	6.56402
chr1	17160087	17460087	Hub	7.85268	5.04086	9.01799	5.95335	7.19486	4.48265	3.7807	5.78339	3.57759	4.79661
chr1	17385087	17685087	Hub	9.47653	4.23983	10.205	5.45916	5.75535	3.60243	3.75166	5.27641	3.6296	5.12921
chr1	17180087	17480087	Hub	8.35559	4.86229	9.43283	5.36765	6.81931	4.13564	3.37301	5.53465	3.67349	4.54231
chr1	17015087	17315087	Hub	5.79862	6.34481	10.2246	7.8569	5.91393	8.70292	10.1492	9.76991	3.2059	6.0681
chr1	17115087	17415087	Hub	7.39824	4.86083	8.10573	7.87361	6.87182	4.49727	3.9526	6.236	3.43834	5.37605
chr1	17165087	17465087	Hub	7.72544	4.99421	9.13241	5.82364	7.15843	4.39493	3.65641	5.69096	3.61822	4.73621
chr1	17280087	17580087	Hub	6.86503	4.15528	11.9726	2.43673	5.91607	2.82916	0.960564	4.17953	4.35455	3.89054
chr1	17310087	17610087	Hub	8.07687	4.20557	11.5003	2.93251	5.9434	2.83839	0.97334	4.22846	4.27707	4.00016
chr1	18150087	18450087	Hub	2.35096	0.385572	3.98985	1.00748	0.638055	0.572449	0.327544	1.0792	4.3047	2.61606
chr1	19140087	19440087	Hub	4.42319	10.7384	4.54418	21.5207	8.50365	6.95249	7.90636	8.96527	2.29132	8.73637
chr1	19400087	19700087	Hub	9.60984	17.463	1.98911	17.829	15.0042	11.9837	13.3283	13.312	2.30541	21.8085
chr1	19100087	19400087	Hub	8.37983	11.4505	4.55642	20.0803	10.5051	6.81938	5.41029	9.02915	2.28374	7.78554
chr1	19135087	19435087	Hub	4.48378	10.9986	4.54785	21.0727	9.13046	7.12715	7.93423	9.14332	2.30379	8.87433
chr1	19495087	19795087	Hub	8.43436	15.9498	3.68821	13.9225	14.7519	9.88091	6.99225	10.5419	3.29584	20.0455
chr1	19020087	19320087	Hub	11.9002	10.5205	6.11112	11.8025	10.2378	6.60086	5.36266	8.76139	2.62562	6.04349
chr1	19420087	19720087	Hub	9.56742	16.8901	2.32195	17.2457	15.1639	10.7819	9.52433	11.8101	2.5178	20.6227
chr1	19130087	19430087	Hub	4.38078	10.7785	4.55825	20.6812	9.15242	7.0656	7.93888	9.13789	2.313	8.88477
chr1	19145087	19445087	Hub	5.38054	9.97968	4.53928	21.8605	7.74988	6.61779	7.87151	8.56974	2.29187	8.67223
chr1	19000087	19300087	Hub	12.5243	10.269	6.81351	8.92406	10.2003	6.60548	5.34408	8.62003	2.72694	5.72133
chr1	19450087	19750087	Hub	8.30712	16.4907	2.77227	15.0031	14.8467	10.4795	9.37218	11.4757	3.21024	20.179
chr1	19170087	19470087	Hub	4.84733	8.22237	4.19604	22.6229	6.6302	5.23668	7.51725	7.71617	2.27128	8.74606
chr1	18965087	19265087	Hub	11.6094	9.02923	7.50735	4.0514	8.8567	6.12536	5.23258	7.85209	2.84614	4.87864
chr1	19365087	19665087	Hub	8.9918	15.1058	1.65382	19.7453	13.4372	10.0979	10.126	11.0775	2.15533	19.1797
chr1	19360087	19660087	Hub	8.97968	15.151	1.64892	20.1933	13.4281	10.1302	10.1283	11.1033	2.13853	18.7688
chr1	19210087	19510087	Hub	4.73221	7.39948	3.44775	23.7227	6.18501	5.34594	7.63224	7.46472	2.22197	8.93399
chr1	19570087	19870087	Hub	10.6581	16.3879	4.90088	10.9557	15.0889	11.015	8.90061	11.2555	3.41613	20.1581
chr1	19220087	19520087	Hub	4.6292	7.64292	3.4037	24.1158	6.37412	6.1723	9.56034	8.09266	2.22847	9.14652
chr1	19540087	19840087	Hub	8.18593	16.1875	3.8118	12.5553	14.8751	10.0686	7.09214	10.5148	3.24708	20.6541
chr1	19530087	19830087	Hub	8.41012	16.178	3.70656	13.0391	14.9153	10.0209	7.07937	10.5229	3.24383	20.7697
chr1	19045087	19345087	Hub	11.3912	10.7574	5.56413	14.618	10.3584	6.65011	5.39402	8.92993	2.49125	6.3925
chr1	19385087	19685087	Hub	9.24023	16.9768	1.68258	19.0808	14.7738	11.6106	12.6859	12.8268	2.20626	22.3365
chr1	19205087	19505087	Hub	4.77462	8.1801	3.48446	23.4211	6.61842	5.34517	7.57881	7.70393	2.2431	8.81989
chr1	19010087	19310087	Hub	12.5001	10.398	6.54002	10.2522	10.2485	6.62087	5.3615	8.70838	2.67872	5.91522
chr1	19425087	19725087	Hub	9.57348	16.8354	2.40884	16.7873	15.0926	10.7534	9.52317	11.7775	2.57036	20.5467
chr1	19290087	19590087	Hub	6.91957	8.41771	1.40174	26.0727	6.60663	6.33157	9.58473	8.34683	1.96299	11.1466
chr1	18980087	19280087	Hub	11.8881	9.27486	7.23508	5.69392	9.32064	6.22154	5.27323	8.08723	2.80605	5.08447
chr1	19150087	19450087	Hub	5.11394	8.08534	4.52705	21.8884	6.98003	5.82606	7.65199	7.68083	2.29403	8.64911
chr1	19485087	19785087	Hub	8.45859	15.9856	3.47528	14.0784	14.866	10.0371	7.05381	10.5515	3.41667	20.0321
chr1	18970087	19270087	Hub	11.7245	9.07734	7.44372	4.09039	9.10474	6.17076	5.24884	7.9282	2.83205	4.91593
chr1	18945087	19245087	Hub	11.4458	8.96072	6.83921	3.94237	8.64294	6.03457	5.2047	7.72704	2.74645	4.77573
chr1	19560087	19860087	Hub	10.1794	16.5548	4.02105	11.4077	15.3594	11.015	8.84369	11.3112	3.28609	20.6205
chr1	19435087	19735087	Hub	9.50077	16.5949	2.52876	15.978	14.9431	10.6496	9.5162	11.6945	2.72152	20.3781
chr1	19160087	19460087	Hub	4.86551	8.21144	4.40284	22.4399	6.71378	5.269	7.52771	7.74743	2.28157	8.71548
chr1	19105087	19405087	Hub	8.19805	11.1655	4.55336	20.2037	10.653	6.45391	4.25459	8.63091	2.30541	8.47163
chr1	19155087	19455087	Hub	4.92004	8.40095	4.53072	21.9321	6.70199	5.56753	8.79026	8.10354	2.2962	8.63867
chr1	19500087	19800087	Hub	8.51313	16.7203	3.69555	13.9336	14.8649	10.7904	9.04928	11.3792	3.27038	20.2253
chr1	18985087	19285087	Hub	11.9547	9.45999	7.13106	6.65206	9.52261	6.2654	5.27555	8.19053	2.81092	5.17769
chr1	19060087	19360087	Hub	11.4882	10.917	5.15541	16.7515	10.3937	6.65934	5.41029	9.03459	2.34063	6.60876
chr1	19545087	19845087	Hub	6.35001	16.4972	3.91581	11.9974	14.986	10.5703	8.64972	11.0462	3.26875	20.5497
chr1	19185087	19485087	Hub	4.7928	8.22456	3.85708	22.8521	6.63609	5.26053	7.51958	7.72432	2.27182	8.76769
chr1	20265087	20565087	Hub	8.41012	1.98763	12.5251	1.9314	3.19135	2.09052	0.766593	2.54034	3.7423	3.71827
chr1	20495087	20795087	Hub	12.0638	8.65532	13.9966	3.64316	7.20772	6.19923	8.56145	8.14024	4.15191	4.80854
chr1	19970087	20270087	Hub	5.99857	2.1006	6.73214	4.29252	2.80562	2.5514	3.10238	3.258	3.42425	3.98599
chr1	19955087	20255087	Hub	7.271	2.66402	6.67279	4.68406	3.39546	2.84147	3.15464	3.55023	3.43076	4.11277
chr1	20415087	20715087	Hub	9.42806	8.27704	12.5844	3.34553	6.62163	5.61216	8.19441	7.63597	3.97636	4.58482
chr1	20425087	20725087	Hub	10.8217	8.33462	12.533	3.40203	6.71753	5.78066	8.27572	7.74199	3.95035	4.59974
chr1	19975087	20275087	Hub	5.9804	2.09914	6.81902	4.08323	2.82598	2.57064	3.09773	3.24848	3.45189	3.96063
chr1	20610087	20910087	Hub	14.6329	11.3193	8.93968	6.69822	8.14525	8.25743	13.1273	10.652	3.60089	5.23809
chr1	20670087	20970087	Hub	13.9724	12.3449	6.86919	9.63948	8.79723	9.43772	14.7825	11.4064	2.96046	5.64154
chr1	20545087	20845087	Hub	14.9964	9.27413	12.6377	4.5424	8.18703	7.34336	10.2607	9.04138	4.18062	5.12623
chr1	20570087	20870087	Hub	13.4938	9.70489	11.0634	5.95733	7.95506	7.81116	12.4815	9.85283	3.93681	5.24928
chr1	20530087	20830087	Hub	12.0214	9.06567	13.1528	3.78481	7.98078	6.64087	8.67179	8.55615	4.24727	4.84956
chr1	20605087	20905087	Hub	14.6208	11.3791	8.9978	6.61864	8.24543	8.31052	13.1262	10.7118	3.58788	5.21646
chr1	20635087	20935087	Hub	14.13	11.5373	8.54014	6.95605	8.29793	9.1238	14.7708	11.0272	3.29964	5.38426
chr1	19965087	20265087	Hub	6.04705	2.2697	6.69971	4.46521	3.01616	2.62296	3.10818	3.34635	3.41179	4.01582
chr1	20260087	20560087	Hub	7.13164	1.99783	12.1929	1.91469	3.20849	2.10052	0.737555	2.52131	3.68487	3.68993
chr1	20655087	20955087	Hub	14.033	12.1765	7.76065	8.1967	8.70187	9.42772	14.7836	11.3085	3.11705	5.51849
chr1	20225087	20525087	Hub	6.90745	1.66547	11.3864	1.78656	2.80562	1.87277	0.675995	2.25491	3.70491	3.52214
chr1	20540087	20840087	Hub	14.948	9.26028	12.8072	4.1652	8.18811	7.34336	10.2677	9.0074	4.20772	5.0524
chr1	21200087	21500087	Hub	7.52548	8.46873	2.08517	13.5063	10.5598	7.11099	5.0026	7.23909	2.55302	9.72522
chr1	21620087	21920087	Hub	9.17964	6.19101	11.5969	8.65349	8.25989	5.82067	4.88412	5.93698	3.25683	6.16057
chr1	21300087	21600087	Hub	13.209	15.6321	3.76897	13.3734	15.8903	11.0535	8.7287	11.5926	2.76216	9.02198
chr1	21365087	21665087	Hub	13.1242	17.1896	5.7746	13.4307	16.0023	12.1107	11.8311	12.8798	3.02711	8.05103
chr1	21310087	21610087	Hub	13.2029	15.5788	4.1012	13.1243	15.8185	11.0412	8.73451	11.5668	2.82609	8.92355
chr1	21635087	21935087	Hub	9.19175	6.11886	10.8309	8.68612	8.15596	5.73296	4.33589	5.75756	3.13168	6.07258
chr1	21395087	21695087	Hub	12.4031	16.2997	6.07318	14.3609	15.8292	10.8404	9.08412	11.7231	3.07804	7.69755
chr1	21255087	21555087	Hub	10.1612	15.9681	2.44616	14.2432	16.5637	11.519	8.72754	11.7122	2.5644	9.75878
chr1	21335087	21635087	Hub	13.1484	15.2632	5.61736	13.1983	15.4055	10.8004	9.25486	11.5709	2.97184	8.62972
chr1	21120087	21420087	Hub	3.62338	5.13561	1.91141	8.55401	7.3004	5.90454	3.92124	4.78845	2.35905	9.31208
chr1	21055087	21355087	Hub	1.09065	4.40018	1.39011	8.86437	6.97307	4.68424	1.08368	3.37897	2.10494	8.39854
chr1	21410087	21710087	Hub	13.4877	16.4025	6.54675	14.3474	16.0542	11.0674	9.27693	11.8971	3.17773	7.67816
chr1	21210087	21510087	Hub	7.81026	9.20051	2.12372	13.6909	11.6902	7.52879	5.07461	7.63054	2.62671	9.85274
chr1	21430087	21730087	Hub	12.391	16.5227	7.18123	12.9158	16.2862	11.2466	9.27461	11.9773	3.23625	7.6364
chr1	21275087	21575087	Hub	13.1666	15.8988	2.72271	14.0195	16.3205	11.3351	8.74148	11.7557	2.63429	9.52089
chr1	21035087	21335087	Hub	1.10883	4.09697	1.37788	9.11425	6.72288	4.41571	1.03838	3.19276	2.10928	7.97944
chr1	21390087	21690087	Hub	13.3544	16.1962	6.02484	14.3832	15.6969	10.8034	9.10735	11.7448	3.07045	7.70202
chr1	21250087	21550087	Hub	10.1249	15.9717	2.32501	14.2559	16.5546	11.5182	8.72522	11.6619	2.57253	9.79383
chr1	21400087	21700087	Hub	12.5182	16.3361	6.17964	14.3649	15.8576	10.8465	9.08296	11.7489	3.16689	7.68562
chr1	21425087	21725087	Hub	12.4031	16.5701	7.01971	13.3145	16.3157	11.2405	9.28506	11.999	3.22487	7.65951
chr1	21160087	21460087	Hub	6.26518	5.67279	2.00624	11.7515	8.254	6.03303	3.95841	5.45854	2.47717	9.54624
chr1	21280087	21580087	Hub	13.1787	15.8493	2.8873	13.9129	16.2353	11.2997	8.73799	11.7258	2.73561	9.4135
chr1	21290087	21590087	Hub	13.209	15.7261	3.28806	13.5811	16.0007	11.1581	8.71709	11.6307	2.83639	9.21886
chr1	21030087	21330087	Hub	1.10277	4.11082	1.37298	8.97976	6.73467	4.42725	1.02677	3.18732	2.11253	7.94812
chr1	21235087	21535087	Hub	9.74314	13.3966	2.17756	14.2153	15.1092	9.10379	5.3917	9.69924	2.57361	9.87735
chr1	21315087	21615087	Hub	13.1666	15.5482	4.57844	13.0916	15.7778	11.0197	8.7438	11.5437	2.88732	8.86836
chr1	21295087	21595087	Hub	13.1969	15.6721	3.52178	13.5548	15.9519	11.0835	8.71128	11.5899	2.79738	9.16666
chr1	21285087	21585087	Hub	13.2332	15.7975	3.192	13.737	16.1432	11.2836	8.72638	11.6973	2.79196	9.33147
chr1	21040087	21340087	Hub	1.09671	4.0875	1.37788	9.09516	6.73788	4.41956	1.03838	3.17237	2.10928	8.06818
chr1	21330087	21630087	Hub	13.1484	15.1539	5.51334	13.2715	15.2973	10.7765	9.25254	11.4811	3.02006	8.62972
chr1	22765087	23065087	Hub	9.18569	4.60645	10.197	6.20641	9.20332	4.28798	2.3625	5.53465	2.69118	9.92806
chr1	22715087	23015087	Hub	8.08899	3.98764	12.5092	5.98518	7.64863	3.85403	2.34856	4.87137	2.86781	8.9929
chr1	22180087	22480087	Hub	5.84104	4.0649	12.2853	5.93346	5.72428	4.67885	5.92019	5.44087	3.36466	14.0751
chr1	22190087	22490087	Hub	5.91375	4.02482	12.6218	5.89844	5.70446	4.64961	5.91554	5.40009	3.45135	14.0602
chr1	22750087	23050087	Hub	8.1314	4.27773	11.6508	5.72575	8.82991	4.17257	2.3474	5.23563	2.80442	9.63946
chr1	22745087	23045087	Hub	8.11928	4.26899	12.0852	5.55227	8.71366	4.15411	2.35437	5.19485	2.84722	9.54475
chr1	22440087	22740087	Hub	6.90745	2.09404	13.8106	4.38961	3.65475	2.86917	2.46239	3.21858	3.88967	5.41781
chr1	22455087	22755087	Hub	6.88321	2.06489	13.9305	4.40314	3.55779	2.85994	2.47981	3.19819	3.91839	5.37754
chr1	22445087	22745087	Hub	6.88927	2.09477	13.8075	4.39757	3.67458	2.88379	2.47052	3.24033	3.88805	5.40588
chr1	22725087	23025087	Hub	8.1617	4.07001	12.5569	5.47189	7.92292	3.89173	2.35205	4.97602	2.8754	9.13907
chr1	22245087	22545087	Hub	5.65926	2.72743	15.0245	5.65891	5.07337	3.34314	3.25221	3.89818	3.90755	13.8596
chr1	22160087	22460087	Hub	5.96222	4.19464	11.5321	6.01304	6.09394	4.82196	5.98755	5.57543	3.31264	14.0804
chr1	22655087	22955087	Hub	7.91933	3.55324	12.2332	5.20689	6.2509	3.64783	2.32417	4.1741	2.91116	7.64311
chr1	22205087	22505087	Hub	5.92586	3.95849	12.7013	5.83478	5.59088	4.6096	5.89696	5.32262	3.58355	13.9961
chr1	22465087	22765087	Hub	6.88321	1.79739	14.4438	4.41269	3.28349	2.74837	2.48097	3.0813	3.94331	5.38649
chr1	22165087	22465087	Hub	4.3626	4.1633	11.7768	5.99473	5.96268	4.76733	5.95968	5.49931	3.31806	14.0475
chr1	22740087	23040087	Hub	8.12534	4.2566	12.4284	5.41539	8.67776	4.15641	2.36018	5.17175	2.87919	9.46868
chr1	23235087	23535087	Hub	4.55649	5.93299	4.12078	9.96337	7.45791	6.22231	4.31963	5.61077	2.41973	11.6649
chr1	23600087	23900087	Hub	13.7179	15.3514	5.70485	7.82904	9.76423	11.1197	12.0553	14.1343	2.8689	7.0674
chr1	23255087	23555087	Hub	4.74433	7.2712	4.20644	9.8631	7.56773	7.79501	7.11886	7.2554	2.52701	11.9863
chr1	23215087	23515087	Hub	4.81704	6.33241	4.13547	8.62404	7.46594	7.161	7.13977	6.49425	2.37368	11.7044
chr1	23540087	23840087	Hub	12.694	19.4564	4.32147	8.31687	11.0109	13.8442	16.8023	17.0919	3.83766	6.36043
chr1	23305087	23605087	Hub	5.45325	10.667	4.5815	8.56675	8.78866	9.86552	11.2085	9.7971	3.85716	11.0034
chr1	23325087	23625087	Hub	5.56837	11.1138	4.70142	8.50786	8.81063	9.8509	11.4013	10.0064	3.90647	9.86393
chr1	23675087	23975087	Hub	14.6329	14.8675	5.43686	8.57391	8.89634	11.1004	14.1401	14.5557	2.85156	8.49325
chr1	23595087	23895087	Hub	13.7119	15.3704	5.75992	7.35873	9.74387	11.0897	12.0378	14.103	2.88786	6.51778
chr1	23220087	23520087	Hub	4.51408	5.76317	4.11283	8.90973	7.45362	6.35773	4.36958	5.57679	2.36339	11.7275
chr1	23155087	23455087	Hub	7.45883	5.80982	6.22737	7.30939	7.09414	6.97096	7.15951	6.36376	3.13547	11.4919
chr1	23605087	23905087	Hub	12.1729	14.8901	5.68772	8.13781	9.28903	10.7504	11.9728	13.9236	2.85589	7.26203
chr1	23250087	23550087	Hub	4.72009	7.26828	4.16055	10.0342	7.56291	7.78116	7.11421	7.23093	2.47879	12.0624
chr1	23265087	23565087	Hub	4.74433	7.27266	4.24009	10.261	7.55541	7.80578	7.15603	7.23501	3.55483	11.9229
chr1	23135087	23435087	Hub	7.44671	5.75588	6.94996	7.27437	6.99771	6.88016	7.1328	6.2292	3.39066	11.4964
chr1	23695087	23995087	Hub	14.2693	15.4877	4.96574	9.1437	9.03295	12.1622	16.2076	15.5424	2.74265	8.59393
chr1	23320087	23620087	Hub	5.45325	10.6306	4.67756	8.4617	8.63383	9.55929	11.1504	9.68157	3.88967	10.2435
chr1	23350087	23650087	Hub	5.59867	11.1072	4.74425	9.62993	8.44954	9.60007	11.3781	9.97923	3.88209	8.2054
chr1	23130087	23430087	Hub	7.48913	5.76463	7.10353	7.28233	6.99396	6.87478	7.12815	6.24008	3.5142	11.5277
chr1	23285087	23585087	Hub	5.11394	10.0701	4.39917	9.50022	8.284	9.79089	11.169	9.60273	3.76235	11.732
chr1	23645087	23945087	Hub	12.5001	14.9557	5.55801	7.4391	9.27403	11.1774	14.0484	14.4755	2.88082	8.31278
chr1	23170087	23470087	Hub	6.33789	5.8171	5.7073	7.29586	7.08986	6.89017	7.1479	6.35425	3.03794	11.4561
chr1	23300087	23600087	Hub	3.92634	10.4308	4.56988	8.58903	8.51919	9.75318	11.1481	9.63943	3.83278	11.1928
chr1	23335087	23635087	Hub	5.58655	11.0322	4.72039	9.11585	8.51972	9.6093	11.3839	9.93438	3.90267	9.29642
chr1	23230087	23530087	Hub	4.53831	5.85938	4.10732	9.48669	7.43755	6.20692	4.29989	5.57135	2.38723	11.5955
chr1	23315087	23615087	Hub	5.44113	10.683	4.62311	8.45136	8.71312	9.74626	11.1992	9.73729	3.88371	10.5157
chr1	23725087	24025087	Hub	14.5905	16.702	4.79932	10.2602	9.38064	13.5357	19.7967	17.1735	2.69823	8.68715
chr1	23640087	23940087	Hub	12.294	14.471	5.58064	7.6858	9.19314	10.3487	11.7149	13.5974	2.87973	8.1174
chr1	23420087	23720087	Hub	5.70167	9.84192	3.92315	10.5268	7.57844	8.38054	10.0517	9.10663	3.6697	6.99506
chr1	24615087	24915087	Hub	5.05334	6.08314	6.50637	7.82984	6.34144	5.81144	7.07704	6.85851	3.09321	5.33877
chr1	24440087	24740087	Hub	7.04075	5.8499	7.8096	5.79738	7.11986	6.21615	5.51714	5.76572	3.29855	5.02779
chr1	24245087	24545087	Hub	8.83426	3.21869	16.1827	2.64921	4.95229	3.28851	1.47163	3.49858	4.51763	4.78617
chr1	24435087	24735087	Hub	7.02863	5.84334	8.00111	5.76395	7.18361	6.21385	5.5125	5.74805	3.32673	5.04345
chr1	24285087	24585087	Hub	7.45277	3.51315	14.9345	3.11634	5.81053	3.50933	1.51112	3.7908	4.22072	4.92115
chr1	24640087	24940087	Hub	4.97457	7.05181	6.52717	7.26084	7.22326	5.6137	6.18617	6.99307	3.23408	5.2448
chr1	24865087	25165087	Hub	9.24629	11.8609	7.56486	7.25607	12.0652	9.20074	6.04098	9.4138	3.39175	12.9476
chr1	24230087	24530087	Hub	8.7252	3.24638	15.8089	2.69695	4.90408	3.32775	1.49486	3.50401	4.52793	4.77946
chr1	24725087	25025087	Hub	5.30783	12.237	5.5733	7.96831	10.1885	8.88758	8.59745	10.02	3.09754	11.8946
chr1	24635087	24935087	Hub	5.00487	6.65603	6.54247	7.36907	7.11611	5.42134	6.13042	6.8123	3.23895	5.29551
chr1	24715087	25015087	Hub	5.29571	12.0118	5.62286	7.68023	9.93137	8.72139	8.57074	9.90448	3.09104	11.2219
chr1	24670087	24970087	Hub	5.33812	10.7705	6.49535	6.69663	8.72169	8.17972	9.84258	9.61497	3.28718	8.21882
chr1	24825087	25125087	Hub	7.97386	12.5132	5.42585	8.52855	10.706	9.44695	8.78097	10.4033	3.09321	13.3436
chr1	24225087	24525087	Hub	8.84032	2.94973	15.6455	2.71526	4.68657	3.21772	1.51925	3.39256	4.50246	4.7638
chr1	24655087	24955087	Hub	5.30177	9.6167	6.51922	6.92422	8.16239	7.52648	9.73689	9.09032	3.29747	6.76612
chr1	24700087	25000087	Hub	5.32601	11.8791	5.80274	7.31814	9.70583	9.08379	10.0296	10.1437	3.13384	10.4083
chr1	24740087	25040087	Hub	5.56837	12.4928	5.52497	8.14577	10.4344	9.12918	8.62068	10.1654	3.09375	12.8618
chr1	24650087	24950087	Hub	5.31389	9.45197	6.52656	7.07542	7.94221	7.19178	9.67301	8.97071	3.27526	6.03007
chr1	24260087	24560087	Hub	8.89485	3.14361	16.061	2.76062	4.95444	3.13231	1.44607	3.5543	4.42932	4.7459
chr1	24415087	24715087	Hub	6.94986	5.81419	9.04186	5.58251	7.16165	6.19538	5.51018	5.74533	3.54074	5.0785
chr1	24820087	25120087	Hub	7.91933	12.5198	5.19335	8.4991	10.735	9.48235	8.78213	10.4006	3.10188	13.3346
chr1	24800087	25100087	Hub	7.45883	12.4491	5.24597	8.41634	10.4109	9.28691	8.72406	10.2361	3.14143	13.231
chr1	24410087	24710087	Hub	6.93168	5.8069	9.25539	5.54909	7.14879	6.18692	5.49508	5.73853	3.63014	5.09043
chr1	24265087	24565087	Hub	8.97362	3.26971	15.8138	2.80279	5.37499	3.32005	1.4693	3.6345	4.30578	4.8779
chr1	24755087	25055087	Hub	7.14376	12.5526	4.96513	8.41714	10.5362	9.31923	8.75077	10.3353	3.03144	13.1787
chr1	24705087	25005087	Hub	5.25936	11.8237	5.69322	7.41602	9.7069	8.57751	8.56842	9.79574	3.10838	10.7379
chr1	24305087	24605087	Hub	10.6399	3.70411	13.7879	3.25242	6.23376	3.82095	1.54364	4.02866	4.09664	4.94427
chr1	24815087	25115087	Hub	7.88297	12.503	5.2221	8.48319	10.676	9.31154	8.71941	10.3367	3.13547	13.3063
chr1	24730087	25030087	Hub	5.42901	12.409	5.5317	8.04868	10.3712	9.12687	8.62417	10.1369	3.08237	12.3338
chr1	24710087	25010087	Hub	5.28359	11.9527	5.65529	7.52744	9.87673	8.68754	8.5719	9.85147	3.09104	11.0295
chr1	25855087	26155087	Hub	11.064	16.7195	5.04956	10.4727	12.4879	9.98555	9.96106	12.12	2.63104	6.06437
chr1	25825087	26125087	Hub	11.1428	16.8792	4.70509	10.9892	12.6095	10.0517	9.95293	12.1539	2.64946	6.42979
chr1	25775087	26075087	Hub	11.6457	14.3303	5.68038	10.3525	11.733	9.56083	9.26648	11.2949	2.97455	6.48497
chr1	25655087	25955087	Hub	10.6035	14.1408	6.40664	7.69694	12.7343	7.52032	4.08385	8.81168	3.40908	6.50883
chr1	25675087	25975087	Hub	10.6338	14.1306	6.68747	8.24286	12.6352	7.40029	4.05713	8.84022	3.41125	6.32389
chr1	25750087	26050087	Hub	12.4698	14.963	5.79296	10.2873	12.7263	8.65907	7.15254	10.7866	2.93717	6.56178
chr1	25205087	25505087	Hub	6.54996	5.67352	14.0645	4.79388	5.40981	6.66088	11.1307	7.94587	4.41415	5.54012
chr1	25635087	25935087	Hub	9.50683	13.9418	5.94408	7.32769	12.5431	7.56264	4.08036	8.62003	3.23245	6.7333
