chrom	start	end	group	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1
chr4	109030000	109130000	Boundary	2.16312	1.74054	4.3594	2.62613	3.23206	5.12204	5.89579	2.69529	2.76975	3.16344
chr4	24030000	24130000	Boundary	15.7599	2.06853	8.24523	2.52108	3.24974	5.1959	4.83999	3.1846	3.11921	4.06504
chr4	111070000	111170000	Boundary	4.27171	0.778432	4.03268	1.15311	1.70041	1.56039	0.526161	1.7289	1.5848	2.18577
chr4	123670000	123770000	Boundary	3.14471	0.951174	4.8862	1.325	2.73223	2.00357	0.564491	1.51686	2.43003	2.39831
chr4	144690000	144790000	Boundary	1.76322	0.662542	2.61931	1.94811	1.22147	2.04974	2.26145	1.60657	2.23335	1.98889
chr4	170870000	170970000	Boundary	4.10811	1.37975	4.44567	3.7482	2.20185	3.93328	4.71106	3.12344	1.99116	2.91734
chr4	510000	610000	Boundary	1.54509	0.645049	4.92291	4.5814	1.38218	1.09412	0.662057	1.28852	6.34896	2.71823
chr4	3990000	4090000	Boundary	1.98135	6.21215	7.87996	3.33518	4.12245	5.15897	6.64496	5.62708	4.44232	4.23283
chr4	7110000	7210000	Boundary	14.7238	4.64873	12.5092	4.93712	5.55928	7.02866	10.0389	6.8055	4.01808	5.79441
chr4	12250000	12350000	Boundary	1.36331	0.190235	0.761748	0.604009	0.300545	0.43857	0.170741	0.517854	4.56098	1.41169
chr4	15030000	15130000	Boundary	5.92586	11.6983	3.37739	5.39789	7.1504	8.73678	5.67279	7.58025	2.62346	3.91962
chr4	18190000	18290000	Boundary	3.16288	0.299565	1.13253	0.768739	0.4693	1.05488	0.487832	0.782898	3.75476	1.50118
chr4	22490000	22590000	Boundary	1.2906	0.25146	1.01689	0.699505	0.356797	0.512435	0.261338	0.481156	4.6585	1.40721
chr4	25390000	25490000	Boundary	3.01746	6.09407	2.87262	7.17649	8.40883	6.61548	4.55774	5.68417	2.3325	4.09636
chr4	38450000	38550000	Boundary	4.7625	8.98914	4.50991	3.41874	6.11376	8.78987	9.2688	9.77807	3.99045	4.00016
chr4	40550000	40650000	Boundary	14.3239	3.65382	2.24303	8.39883	7.45576	4.24951	1.32411	4.56283	1.92939	5.49686
chr4	44370000	44470000	Boundary	2.5812	3.2974	1.30323	3.6718	1.23593	5.67371	14.1889	6.74842	1.36699	2.12536
chr4	54750000	54850000	Boundary	20.5769	26.2568	2.3036	23.2269	10.765	18.1614	30.8519	22.0598	4.01808	15.1684
chr4	60610000	60710000	Boundary	0.599857	0.249273	0.750735	0.553874	0.316617	0.450111	0.153319	0.485234	3.74013	1.08282
chr4	75270000	75370000	Boundary	4.65344	0.782805	2.16226	1.52554	2.70008	2.29672	0.459956	1.39454	2.17809	2.23275
chr4	76670000	76770000	Boundary	7.54366	1.25293	5.49927	3.29937	2.56508	2.11437	0.919911	2.03472	2.8689	3.03144
chr4	80030000	80130000	Boundary	3.87181	1.39068	3.45999	3.4068	1.9656	3.06768	4.96891	2.76461	1.63519	2.6086
chr4	82490000	82590000	Boundary	9.01604	7.85429	4.60903	2.75266	5.65249	3.68168	0.773562	4.13876	2.50642	2.20814
chr4	85690000	85790000	Boundary	2.05406	0.677848	6.53084	1.16982	1.66344	2.16746	1.93739	1.33745	2.09519	2.27078
chr4	89630000	89730000	Boundary	6.92563	4.90237	3.45081	2.4232	4.02602	5.52137	7.89242	6.42221	2.18784	2.88378
chr4	99150000	99250000	Boundary	0.708922	0.271139	1.31792	0.604009	0.474122	0.457036	0.254369	0.501544	2.87052	1.358
chr4	100970000	101070000	Boundary	1.81775	2.5802	3.33517	4.84162	2.02345	3.8825	5.7146	3.8941	1.41576	3.00012
chr4	104310000	104410000	Boundary	1.09065	1.86736	2.12922	1.68788	1.16361	3.24773	5.86443	2.66267	2.74861	1.85019
chr4	114110000	114210000	Boundary	0.781632	0.314871	2.49633	0.53	0.678235	0.701712	0.320575	0.795131	1.01102	1.59514
chr4	118070000	118170000	Boundary	0.636212	0.155249	0.614905	0.355721	0.2459	0.353164	0.104535	0.432225	2.50155	0.841197
chr4	120650000	120750000	Boundary	2.56303	9.57515	0.919604	20.7751	10.6637	9.7755	1.80498	5.70048	2.30487	19.3788
chr4	122850000	122950000	Boundary	4.74433	14.5409	2.52386	3.45933	10.6235	11.8091	10.5859	11.6497	2.5178	2.96656
chr4	125390000	125490000	Boundary	6.14399	0.931495	2.7478	1.10297	1.64898	1.51422	0.543584	1.4557	1.83837	1.79202
chr4	130410000	130510000	Boundary	1.96317	0.255833	3.06351	0.630271	0.646091	1.07565	0.648119	0.815519	1.7701	1.60857
chr4	140110000	140210000	Boundary	4.32624	7.19612	2.6395	8.07415	6.93664	6.86016	6.78434	6.06338	2.64296	9.88854
chr4	146210000	146310000	Boundary	2.94475	5.03357	0.881058	9.77158	3.34296	5.63909	9.92389	5.90843	1.41413	4.33574
chr4	148150000	148250000	Boundary	5.23512	2.04448	7.1898	1.04806	3.11152	3.94944	1.35896	2.53626	2.2171	1.96428
chr4	151030000	151130000	Boundary	6.47119	0.811231	3.18466	1.01703	2.24525	1.71735	0.494801	1.69628	2.04643	1.76293
chr4	152130000	152230000	Boundary	1.05429	2.96941	4.14831	2.98185	2.84473	5.20052	10.802	4.22846	2.84289	3.32004
chr4	155550000	155650000	Boundary	1.81775	0.343297	3.81425	0.699505	0.789131	1.95279	1.21609	1.09687	1.38325	1.71371
chr4	156950000	157050000	Boundary	1.39967	1.63558	2.6909	1.20086	2.27418	2.69374	0.843252	1.85938	2.48042	1.82781
chr4	166190000	166290000	Boundary	5.90769	1.86518	3.61968	3.49514	1.91095	2.69144	5.33479	3.40479	2.40077	2.88602
chr4	170070000	170170000	Boundary	5.38054	3.94683	1.43539	8.60415	3.17099	4.76656	7.04568	5.60261	3.1696	3.74959
chr4	175450000	175550000	Boundary	2.50849	0.671288	2.06498	1.87171	1.29218	0.974087	0.337998	1.26813	1.50515	1.86137
chr4	178690000	178790000	Boundary	2.29036	1.7799	2.00991	1.37275	2.75151	1.97818	0.547068	1.85531	1.98303	1.79202
chr4	185310000	185410000	Boundary	9.61589	0.87027	7.12005	1.3823	1.9672	1.40112	0.459956	1.72482	3.01031	2.34238
chr4	187350000	187450000	Boundary	2.76298	3.16839	3.55727	2.16536	2.69687	4.04408	4.5891	3.56382	2.30487	2.29539
chr4	3430000	3530000	Boundary	7.72544	1.74273	9.79626	8.76649	3.25296	3.09769	4.78772	3.82886	3.83603	5.91075
chr4	13130000	13230000	Boundary	7.271	1.12829	12.3091	9.05298	2.99902	4.13872	3.77024	2.08365	4.16762	3.50126
chr4	30170000	30270000	Boundary	0.58168	0.268953	1.04442	0.455991	0.334296	0.394713	0.174226	0.546398	2.00579	1.28193
chr4	40910000	41010000	Boundary	8.43436	5.40748	5.98569	5.08991	3.75279	7.81347	15.7535	8.07771	3.00218	4.24178
chr4	55470000	55570000	Boundary	4.199	3.20119	6.79149	1.34887	3.13885	2.66374	0.829314	2.45471	3.1631	2.47213
chr4	65150000	65250000	Boundary	0.490792	0.170555	0.653451	0.747253	0.282866	0.313924	0.202102	0.391449	4.2684	1.27298
chr4	83910000	84010000	Boundary	2.92658	4.75368	2.75881	15.5109	8.01185	6.83939	6.71814	5.08884	2.13257	10.2912
chr4	86130000	86230000	Boundary	1.56326	0.48324	3.45815	0.990766	1.24075	1.07103	0.341482	0.946002	2.25773	1.98666
chr4	95290000	95390000	Boundary	1.07247	3.53574	2.23752	5.11379	2.20507	3.28466	6.35227	4.32633	1.91151	3.32004
chr4	96230000	96330000	Boundary	4.68979	0.686595	4.23642	1.17221	1.67148	1.84199	0.675995	1.43124	2.1277	2.69138
chr4	110510000	110610000	Boundary	9.2887	3.88123	3.66924	4.55752	3.53743	5.06433	8.18512	5.04806	1.97978	8.33367
chr4	142230000	142330000	Boundary	5.70773	1.40599	5.09178	1.59239	2.94598	5.1382	9.20957	3.11936	2.75999	2.88602
chr4	160590000	160690000	Boundary	5.14423	0.535719	4.00147	1.06955	1.15879	1.51884	0.662057	1.43939	2.53081	2.1634
chr4	184550000	184650000	Boundary	11.2337	6.40895	5.28635	4.27581	5.24266	7.10714	12.3038	8.63634	3.08996	3.6422
chr5	159310000	159410000	Boundary	13.3059	8.53214	3.55727	6.07113	9.19474	7.3172	6.03517	6.64648	2.6137	4.55052
chr5	14670000	14770000	Boundary	6.81656	6.0897	5.28818	10.292	5.74571	6.83939	10.4501	6.96861	2.57957	7.85937
chr5	54470000	54570000	Boundary	11.0156	3.85499	21.1656	3.75059	5.3857	10.0063	10.6487	5.6597	4.51709	6.04498
chr5	56550000	56650000	Boundary	7.59819	10.2705	2.74229	7.73036	5.9434	4.71578	1.60636	5.45174	3.56133	4.93308
chr5	77570000	77670000	Boundary	2.9084	4.59625	3.10206	4.1827	4.41817	5.31593	9.70088	6.05523	2.56331	6.78327
chr5	90110000	90210000	Boundary	5.59867	0.487613	3.19934	0.909595	1.01575	1.07103	0.46344	1.28852	1.98466	1.96205
chr5	126830000	126930000	Boundary	3.99905	3.20557	4.4108	6.60113	2.54901	3.90558	8.38374	4.89311	2.23335	4.84136
chr5	177170000	177270000	Boundary	0.181775	1.83894	4.49707	3.26356	2.46865	3.1	4.52638	3.42518	2.55681	3.00459
chr5	1690000	1790000	Boundary	10.9247	0.719394	11.6777	1.63775	1.8097	1.85584	1.1464	1.73298	3.67349	3.46546
chr5	9550000	9650000	Boundary	8.48889	7.7056	2.6909	5.52203	5.89839	10.7727	18.6247	9.53749	2.49992	6.31345
chr5	15030000	15130000	Boundary	4.78068	4.14362	6.98055	1.50644	3.83958	2.96843	0.853705	2.78907	4.15949	2.88602
chr5	18430000	18530000	Boundary	1.69051	0.223034	0.675478	0.620721	0.289295	0.43857	0.202102	0.481156	4.67313	1.1119
chr5	31510000	31610000	Boundary	2.25401	7.8696	1.90896	13.9495	5.58017	6.33388	9.24093	7.67811	2.00254	4.39391
chr5	34470000	34570000	Boundary	9.88856	10.8543	7.02644	2.60703	11.4207	8.4344	1.85028	7.70257	4.60649	3.74959
chr5	36090000	36190000	Boundary	4.47166	3.46359	3.5022	2.99856	1.88202	5.32516	9.66952	5.17039	1.63356	2.37146
chr5	38350000	38450000	Boundary	5.36236	0.763126	9.22908	1.44676	1.64576	1.21415	0.53313	1.55356	2.6836	3.20147
chr5	42770000	42870000	Boundary	2.05406	0.732513	2.62298	1.23189	1.06718	1.49114	0.919911	1.34968	2.04155	1.79202
chr5	51950000	52050000	Boundary	3.6355	1.07362	3.98128	0.943019	2.58276	2.53909	0.885066	1.92462	1.98791	2.19472
chr5	57910000	58010000	Boundary	0.763455	0.286446	2.43025	0.568199	0.718415	2.08205	1.63772	1.0194	1.32148	1.87927
chr5	64870000	64970000	Boundary	1.54509	5.21287	0.899413	8.63518	2.6374	7.16947	18.1473	8.72605	1.29872	4.53933
chr5	68350000	68450000	Boundary	8.07081	3.78939	5.04773	5.57217	3.14045	3.98868	6.89585	5.37427	2.41377	3.75183
chr5	72190000	72290000	Boundary	4.88975	6.27119	2.12005	12.603	4.4921	5.51675	7.90636	5.85542	2.18296	6.41413
chr5	73130000	73230000	Boundary	1.52691	5.48401	1.71623	5.57694	7.02986	4.06947	0.815376	4.06536	2.2301	3.66905
chr5	75590000	75690000	Boundary	1.50873	0.551025	5.92328	1.25577	0.930564	0.895606	0.362389	1.32114	2.11307	2.64887
chr5	76370000	76470000	Boundary	5.56231	3.16621	5.04039	6.07829	3.19028	3.94021	4.95149	3.4945	2.36826	3.70932
chr5	79930000	80030000	Boundary	3.10835	2.99565	1.85022	7.10009	2.67597	3.79479	5.30343	4.44458	1.7766	4.12544
chr5	82930000	83030000	Boundary	2.59938	1.02771	7.04296	1.25577	1.70523	1.47036	0.494801	1.28852	2.32763	2.20367
chr5	86830000	86930000	Boundary	0.545325	0.179302	1.43906	0.711442	0.416263	0.604765	0.271792	0.530087	2.98918	1.52579
chr5	95670000	95770000	Boundary	4.72615	6.62979	5.42585	2.10329	6.76788	3.93559	0.85719	4.74224	3.10133	2.88155
chr5	98390000	98490000	Boundary	6.61661	1.02333	3.44897	0.923919	1.8772	3.49009	1.66211	1.81861	1.64332	1.90388
chr5	102890000	102990000	Boundary	2.09041	1.83238	2.71292	1.14117	1.00932	2.74683	5.01073	3.24984	1.08092	1.51684
chr5	108830000	108930000	Boundary	3.92634	0.529159	3.70962	0.857073	1.13628	1.11258	0.418141	0.9827	2.00091	1.87479
chr5	111670000	111770000	Boundary	0.87252	0.343297	3.48018	0.744865	0.559303	0.581682	0.282245	0.958235	1.45802	2.1455
chr5	114550000	114650000	Boundary	2.25401	3.09842	1.46476	4.30685	2.80294	3.94482	6.36272	4.20808	1.08579	4.06056
chr5	115410000	115510000	Boundary	3.03564	2.09477	2.83774	2.70491	1.70362	3.29389	5.78081	3.47819	2.21059	2.50569
chr5	122930000	123030000	Boundary	2.16312	0.758753	2.34949	3.58347	1.61041	1.13797	0.519192	1.11318	2.40727	2.84351
chr5	125930000	126030000	Boundary	10.1067	6.32804	2.82122	9.55433	4.72675	6.72397	9.92737	7.28258	2.77625	4.79885
chr5	130450000	130550000	Boundary	3.01746	4.34479	2.50734	3.0296	2.00899	5.82837	12.0007	6.38551	3.15497	2.97551
chr5	131510000	131610000	Boundary	8.74338	5.86011	3.7243	10.5403	7.44291	6.35696	5.96548	6.42629	2.91929	5.91075
chr5	135510000	135610000	Boundary	6.74385	1.30322	7.7992	5.27613	2.82223	2.66835	1.10807	2.18559	2.3065	5.40066
chr5	138710000	138810000	Boundary	6.50754	7.30983	4.03635	10.7241	9.03242	7.93119	8.30359	8.28567	2.55031	8.50593
chr5	140030000	140130000	Boundary	2.0177	5.95632	1.69604	9.07446	3.30599	7.91042	15.6002	8.15111	4.20663	3.74288
chr5	140950000	141050000	Boundary	15.0146	6.45486	2.20999	11.7101	7.89613	10.1333	16.1647	10.2837	1.58318	6.28884
chr5	142030000	142130000	Boundary	23.0672	3.93808	8.03782	2.31577	7.29826	5.88838	5.02467	5.29679	2.68035	3.82118
chr5	143510000	143610000	Boundary	4.14447	4.07584	4.11527	2.9532	4.37317	8.04892	10.0668	6.76065	1.59293	3.24845
chr5	148030000	148130000	Boundary	5.92586	0.669102	5.20742	0.890496	1.92059	1.74043	0.627212	1.58618	2.01229	2.07391
chr5	150530000	150630000	Boundary	5.88951	2.02917	8.59949	2.91023	3.81387	4.72271	5.97245	4.0042	2.84939	3.60864
chr5	153310000	153410000	Boundary	9.37959	3.52262	3.64171	3.93203	2.93634	3.69091	8.71825	5.63116	1.70671	3.30438
chr5	156550000	156650000	Boundary	4.83521	0.942428	7.13106	1.6282	2.15042	2.2067	2.2266	1.86754	2.28862	2.6444
chr5	159750000	159850000	Boundary	11.5791	5.79451	5.2735	4.70554	5.71517	9.98786	13.6976	9.12973	2.15208	3.27306
chr5	167550000	167650000	Boundary	7.16193	1.19389	6.29956	1.78338	2.06846	2.27595	1.25094	2.60558	2.80063	2.77863
chr5	168870000	168970000	Boundary	2.78116	2.34404	3.3627	2.60703	2.30793	3.90558	5.89579	4.11021	1.92452	2.57057
chr5	171230000	171330000	Boundary	3.94452	2.98035	1.20595	6.05442	6.4127	4.15257	0.808407	3.02965	1.90501	12.9177
chr5	172270000	172370000	Boundary	16.1961	32.388	1.71806	17.6834	14.9951	11.1951	13.5931	20.8324	2.32112	7.67368
chr5	173310000	173410000	Boundary	7.41642	2.04448	3.72798	2.31815	3.46028	3.65629	1.99314	2.80946	2.57144	2.48556
chr5	175690000	175790000	Boundary	6.81656	10.0934	1.98605	14.6013	6.0784	10.2533	23.7957	13.4316	2.05943	7.43206
chr5	178430000	178530000	Boundary	5.99857	1.56561	1.12702	11.1563	2.40436	1.44728	0.825829	1.98579	9.99319	2.93524
chr5	7870000	7970000	Boundary	4.99881	3.03938	4.12078	7.29586	3.20635	4.24721	7.9203	4.7504	2.16346	3.80328
chr5	33430000	33530000	Boundary	6.52572	7.94176	1.94016	9.1437	5.31338	7.39568	12.9206	9.46817	2.27236	6.62219
chr5	41950000	42050000	Boundary	4.199	1.48471	1.60977	2.07942	1.2295	2.46061	3.70404	2.7116	1.90664	1.78754
chr5	55190000	55290000	Boundary	5.07152	2.96504	4.04185	7.37464	4.32656	2.62911	0.951272	3.22538	2.47066	4.05385
chr5	78270000	78370000	Boundary	9.72496	5.56054	3.04516	2.75743	5.70232	7.50878	7.57533	6.03892	2.52593	3.06724
chr5	94770000	94870000	Boundary	1.07247	0.909629	2.99927	5.80613	1.72612	1.30879	0.487832	1.25182	1.69371	2.62203
chr5	118770000	118870000	Boundary	5.94404	2.40964	3.8326	3.62406	1.95435	4.00022	7.3558	3.6576	2.92254	2.93971
chr5	121790000	121890000	Boundary	10.4884	1.6487	3.71329	3.62167	2.94116	2.15592	0.700387	2.44248	1.96028	2.6265
chr5	134230000	134330000	Boundary	20.5406	8.10357	2.50551	8.49433	4.38442	7.27103	13.5966	9.65982	2.80063	6.06512
chr5	139090000	139190000	Boundary	21.9039	2.52553	16.92	2.69775	6.35644	4.99277	4.57516	4.70147	3.52232	4.84359
chr5	158470000	158570000	Boundary	4.38078	17.952	3.39758	8.85482	7.40915	11.3128	14.5931	13.925	2.30975	5.81902
chr5	170010000	170110000	Boundary	6.34395	0.406709	6.35647	0.971667	1.03021	1.35033	0.526161	1.43124	1.76035	2.83904
chr6	159370000	159470000	Boundary	11.6154	0.813418	12.3256	1.35842	2.26453	1.8997	0.655088	1.89608	2.76649	2.79206
chr6	56530000	56630000	Boundary	5.43507	4.43663	1.00037	14.1381	5.50785	3.64013	0.832798	2.93995	1.86113	5.44988
chr6	160410000	160510000	Boundary	10.1976	4.23327	2.15859	14.6538	5.02087	2.41675	0.651604	3.33955	2.4918	3.93528
chr6	2970000	3070000	Boundary	3.87181	9.17282	3.40676	10.5475	6.32269	9.77781	18.8268	9.97787	2.41052	6.04722
chr6	5310000	5410000	Boundary	6.23488	1.53063	1.41887	2.86009	3.53743	2.37751	0.581914	2.24268	1.45152	4.39839
chr6	8070000	8170000	Boundary	6.50754	2.98909	5.23312	1.45392	3.94887	2.94304	0.954756	2.33646	2.4349	2.29539
chr6	11610000	11710000	Boundary	5.52596	4.5219	5.76175	1.57806	3.5535	3.82018	3.9828	3.53935	2.50805	2.40949
chr6	16310000	16410000	Boundary	12.1607	3.87029	5.89758	4.23045	6.74699	6.14229	5.0386	5.01952	3.00868	4.36483
chr6	18590000	18690000	Boundary	5.39872	1.02552	5.7489	1.10536	2.23882	1.94817	0.602821	1.81045	2.28699	2.22156
chr6	25210000	25310000	Boundary	1.41784	7.77776	2.14574	2.02689	6.17322	5.80298	2.92699	4.96651	3.3549	2.00679
chr6	26650000	26750000	Boundary	12.8878	4.45849	5.22577	4.51694	3.53582	12.6931	22.2451	8.15927	3.87504	3.99345
chr6	30230000	30330000	Boundary	6.14399	3.4614	6.86674	5.60559	3.23528	5.16589	10.1434	5.74941	2.90141	4.95322
chr6	35510000	35610000	Boundary	16.6688	17.7006	6.88326	11.8749	12.9347	14.976	21.374	19.2136	2.60395	9.64468
chr6	37330000	37430000	Boundary	9.36141	6.16405	2.14574	12.3237	7.40433	6.97326	9.52666	7.08278	2.09844	6.64232
chr6	41750000	41850000	Boundary	18.9955	7.38199	7.48165	4.7318	11.1684	7.04251	7.41853	7.79228	2.20572	4.82793
chr6	42590000	42690000	Boundary	8.79791	6.26244	2.55507	5.72973	4.66246	7.58265	12.6627	7.53947	2.41052	6.28437
chr6	44410000	44510000	Boundary	5.79862	3.92059	8.55544	7.59667	3.43618	5.09434	8.03877	5.47621	2.60883	5.74296
chr6	47410000	47510000	Boundary	1.99952	1.01896	3.93356	1.03613	1.2295	2.56217	2.01405	1.6922	1.72134	2.10299
chr6	52070000	52170000	Boundary	1.65415	0.358604	4.37225	0.70428	0.589839	0.549367	0.341482	0.99901	1.67583	2.2238
chr6	57230000	57330000	Boundary	7.23464	18.7436	2.07966	5.11617	9.34903	10.775	8.99004	11.874	4.86493	3.60417
chr6	70890000	70990000	Boundary	4.61708	0.332364	2.67988	0.551487	0.552874	0.692479	0.296184	0.909303	1.00777	1.82334
chr6	72870000	72970000	Boundary	1.27242	1.11517	4.02166	1.15788	1.79202	2.46984	2.19524	1.6188	3.05257	1.93744
chr6	80590000	80690000	Boundary	5.88951	0.382656	3.33701	1.06478	1.02057	1.66657	0.696902	1.26813	1.49865	1.91507
chr6	84990000	85090000	Boundary	3.25377	1.95483	2.71476	0.828424	0.74413	3.03306	7.69032	3.01742	1.74735	1.79649
chr6	86350000	86450000	Boundary	3.03564	16.1547	1.28304	11.2279	6.11697	16.1855	38.2948	20.4165	2.34551	12.0743
chr6	95790000	95890000	Boundary	0	0	0	0	0	0	0	0	0	0
chr6	99790000	99890000	Boundary	5.58049	0.616623	2.94053	1.69982	1.09128	0.934847	0.477378	1.50463	1.69696	2.58847
chr6	101290000	101390000	Boundary	0.963407	1.50876	0.710353	4.95383	2.73865	1.98742	0.473894	1.28036	1.79123	4.24178
chr6	107410000	107510000	Boundary	7.271	2.84696	4.02166	4.95144	3.60815	3.1	5.06648	4.00827	2.6771	4.02029
chr6	109510000	109610000	Boundary	1.65415	4.17861	1.46476	3.45694	3.02313	6.32003	11.3595	5.88397	1.90989	3.99792
chr6	110850000	110950000	Boundary	1.56326	0.715021	8.78855	1.56135	1.96238	1.61809	0.742201	1.54541	3.65398	2.69809
chr6	112050000	112150000	Boundary	8.12534	5.37468	3.18099	9.75487	7.38344	4.8889	1.36244	4.92166	2.43978	4.23731
chr6	114350000	114450000	Boundary	7.68908	7.14802	1.71439	4.67689	5.41302	6.71936	11.7254	6.8422	2.51293	5.43646
chr6	119230000	119330000	Boundary	1.50873	2.11664	1.87592	5.32149	2.35614	3.42546	4.96195	2.99295	1.60431	3.0829
chr6	126310000	126410000	Boundary	13.3968	4.82147	1.37849	5.38834	4.70264	6.68935	12.2968	6.49968	1.4125	3.34465
chr6	129850000	129950000	Boundary	3.72639	4.01024	1.78965	2.62135	4.74122	4.47342	1.77013	3.65352	1.90664	2.29316
chr6	131170000	131270000	Boundary	6.58025	3.76971	1.68502	10.1058	5.31338	3.19233	0.829314	2.93995	1.58968	4.5192
chr6	132830000	132930000	Boundary	3.59914	1.71867	7.4945	3.66225	2.67597	3.86865	6.72511	3.1846	2.43003	5.52595
chr6	134430000	134530000	Boundary	7.32553	3.03938	4.15749	2.26086	4.603	2.96612	0.951272	3.64945	2.70473	3.15225
chr6	135750000	135850000	Boundary	2.9084	1.15016	0.881058	7.40329	1.85791	1.2003	0.390265	1.78191	2.27236	2.59294
chr6	137990000	138090000	Boundary	11.8517	1.57436	5.73972	1.22951	3.42171	2.73298	0.933849	2.43432	2.46904	2.55939
chr6	146250000	146350000	Boundary	2.81751	4.49129	1.06278	6.4937	2.88169	4.19412	6.72511	4.40788	1.56692	2.97327
chr6	148490000	148590000	Boundary	7.23464	3.95776	6.91814	2.19401	4.75568	4.15718	1.32411	3.19683	2.86402	2.99564
chr6	150290000	150390000	Boundary	5.85315	1.74929	29.8825	3.5214	4.51782	9.17766	10.8717	4.61584	6.22542	4.9219
chr6	153170000	153270000	Boundary	5.16241	0.430762	3.59949	0.732928	0.818061	1.02256	0.365874	0.917459	1.50353	1.88374
chr6	154970000	155070000	Boundary	7.4346	1.45847	5.31572	1.94811	2.7708	2.31519	0.905973	2.12035	2.56819	3.06724
chr6	158450000	158550000	Boundary	2.39943	6.58387	1.89427	7.72081	5.5191	5.93224	8.17815	6.03076	2.16508	4.56394
chr6	161690000	161790000	Boundary	12.9424	1.26167	3.52423	1.57329	2.69365	2.0959	0.790984	2.05103	4.54472	2.43634
chr6	167330000	167430000	Boundary	2.5812	2.42057	1.1931	5.60081	1.78238	3.18079	6.53346	3.72692	3.07208	2.87707
chr6	15730000	15830000	Boundary	9.63407	1.54374	7.75698	2.73833	3.02795	3.9102	5.27904	2.93179	3.08671	3.87935
chr6	20210000	20310000	Boundary	5.58049	1.34258	1.45007	2.83622	2.56829	1.70812	0.536615	1.88793	1.7506	3.12988
chr6	31590000	31690000	Boundary	18.5774	10.5066	6.25551	11.3258	7.53291	11.8922	19.806	14.7527	2.4918	7.51037
chr6	33310000	33410000	Boundary	14.542	31.8939	3.97761	17.4614	10.8019	30.7184	54.442	33.9215	2.32275	8.73637
chr6	53770000	53870000	Boundary	1.56326	4.09552	2.02276	3.15135	8.08578	5.73373	1.27533	3.17237	2.08381	7.02265
chr6	76550000	76650000	Boundary	1.67233	1.88923	1.22614	4.55036	3.52939	2.68913	0.689933	2.15705	1.50353	3.53034
chr6	89670000	89770000	Boundary	2.76298	2.20847	2.87996	3.4832	2.16971	3.14386	6.67284	4.24478	2.61858	4.26415
chr6	91490000	91590000	Boundary	0.65439	0.537905	2.94604	0.53955	0.946636	0.918689	0.386781	1.04794	1.31986	1.64212
chr6	108290000	108390000	Boundary	1.67233	5.50369	1.55837	11.1992	4.52907	5.25361	9.3141	6.1327	2.74861	10.5642
